trial_index,scenario_id,choice,outcome,ev_chosen,ev_optimal,optimal_choice,is_optimal,cumulative_pnl,current_streak,frame,agent_id,agent_type
31,951c249d,risky,-50.0,32.5,32.5,risky,True,710.0,-1,neutral,rational_009,rational
32,7b8e74ce,risky,100.0,85.0,85.0,risky,True,810.0,1,neutral,rational_009,rational
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,820.0,2,neutral,rational_009,rational
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,790.0,-1,neutral,rational_009,rational
35,11a749e7,risky,100.0,40.0,40.0,risky,True,890.0,1,neutral,rational_009,rational
36,951c249d,risky,-50.0,32.5,32.5,risky,True,840.0,-1,neutral,rational_009,rational
37,7b8e74ce,risky,100.0,85.0,85.0,risky,True,940.0,1,neutral,rational_009,rational
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,950.0,2,neutral,rational_009,rational
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,920.0,-1,neutral,rational_009,rational
40,11a749e7,risky,-20.0,40.0,40.0,risky,True,900.0,-2,neutral,rational_009,rational
41,951c249d,risky,-50.0,32.5,32.5,risky,True,850.0,-3,neutral,rational_009,rational
42,7b8e74ce,risky,100.0,85.0,85.0,risky,True,950.0,1,neutral,rational_009,rational
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,960.0,2,neutral,rational_009,rational
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,930.0,-1,neutral,rational_009,rational
45,11a749e7,risky,100.0,40.0,40.0,risky,True,1030.0,1,neutral,rational_009,rational
46,951c249d,risky,-50.0,32.5,32.5,risky,True,980.0,-1,neutral,rational_009,rational
47,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1080.0,1,neutral,rational_009,rational
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1090.0,2,neutral,rational_009,rational
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1060.0,-1,neutral,rational_009,rational
50,11a749e7,risky,100.0,40.0,40.0,risky,True,1160.0,1,neutral,rational_009,rational
51,951c249d,risky,-50.0,32.5,32.5,risky,True,1110.0,-1,neutral,rational_009,rational
52,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1210.0,1,neutral,rational_009,rational
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1220.0,2,neutral,rational_009,rational
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1190.0,-1,neutral,rational_009,rational
55,11a749e7,risky,-20.0,40.0,40.0,risky,True,1170.0,-2,neutral,rational_009,rational
56,951c249d,risky,-50.0,32.5,32.5,risky,True,1120.0,-3,neutral,rational_009,rational
57,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1220.0,1,neutral,rational_009,rational
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1230.0,2,neutral,rational_009,rational
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1200.0,-1,neutral,rational_009,rational
0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1,neutral,rational_010,rational
1,951c249d,risky,-50.0,32.5,32.5,risky,True,-70.0,-2,neutral,rational_010,rational
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,30.0,1,neutral,rational_010,rational
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,40.0,2,neutral,rational_010,rational
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,10.0,-1,neutral,rational_010,rational
5,11a749e7,risky,-20.0,40.0,40.0,risky,True,-10.0,-2,neutral,rational_010,rational
6,951c249d,risky,-50.0,32.5,32.5,risky,True,-60.0,-3,neutral,rational_010,rational
7,7b8e74ce,risky,100.0,85.0,85.0,risky,True,40.0,1,neutral,rational_010,rational
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,50.0,2,neutral,rational_010,rational
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,20.0,-1,neutral,rational_010,rational
10,11a749e7,risky,-20.0,40.0,40.0,risky,True,0.0,-2,neutral,rational_010,rational
11,951c249d,risky,-50.0,32.5,32.5,risky,True,-50.0,-3,neutral,rational_010,rational
12,7b8e74ce,risky,100.0,85.0,85.0,risky,True,50.0,1,neutral,rational_010,rational
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,60.0,2,neutral,rational_010,rational
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,30.0,-1,neutral,rational_010,rational
15,11a749e7,risky,100.0,40.0,40.0,risky,True,130.0,1,neutral,rational_010,rational
16,951c249d,risky,-50.0,32.5,32.5,risky,True,80.0,-1,neutral,rational_010,rational
17,7b8e74ce,risky,100.0,85.0,85.0,risky,True,180.0,1,neutral,rational_010,rational
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,190.0,2,neutral,rational_010,rational
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,160.0,-1,neutral,rational_010,rational
20,11a749e7,risky,-20.0,40.0,40.0,risky,True,140.0,-2,neutral,rational_010,rational
21,951c249d,risky,-50.0,32.5,32.5,risky,True,90.0,-3,neutral,rational_010,rational
22,7b8e74ce,risky,100.0,85.0,85.0,risky,True,190.0,1,neutral,rational_010,rational
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,200.0,2,neutral,rational_010,rational
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,170.0,-1,neutral,rational_010,rational
25,11a749e7,risky,100.0,40.0,40.0,risky,True,270.0,1,neutral,rational_010,rational
26,951c249d,risky,-50.0,32.5,32.5,risky,True,220.0,-1,neutral,rational_010,rational
27,7b8e74ce,risky,100.0,85.0,85.0,risky,True,320.0,1,neutral,rational_010,rational
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,330.0,2,neutral,rational_010,rational
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,300.0,-1,neutral,rational_010,rational
30,11a749e7,risky,-20.0,40.0,40.0,risky,True,280.0,-2,neutral,rational_010,rational
31,951c249d,risky,-50.0,32.5,32.5,risky,True,230.0,-3,neutral,rational_010,rational
32,7b8e74ce,risky,100.0,85.0,85.0,risky,True,330.0,1,neutral,rational_010,rational
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,340.0,2,neutral,rational_010,rational
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,310.0,-1,neutral,rational_010,rational
35,11a749e7,risky,100.0,40.0,40.0,risky,True,410.0,1,neutral,rational_010,rational
36,951c249d,risky,-50.0,32.5,32.5,risky,True,360.0,-1,neutral,rational_010,rational
37,7b8e74ce,risky,100.0,85.0,85.0,risky,True,460.0,1,neutral,rational_010,rational
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,470.0,2,neutral,rational_010,rational
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,440.0,-1,neutral,rational_010,rational
40,11a749e7,risky,-20.0,40.0,40.0,risky,True,420.0,-2,neutral,rational_010,rational
41,951c249d,risky,-50.0,32.5,32.5,risky,True,370.0,-3,neutral,rational_010,rational
42,7b8e74ce,risky,100.0,85.0,85.0,risky,True,470.0,1,neutral,rational_010,rational
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,480.0,2,neutral,rational_010,rational
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,450.0,-1,neutral,rational_010,rational
45,11a749e7,risky,-20.0,40.0,40.0,risky,True,430.0,-2,neutral,rational_010,rational
46,951c249d,risky,-50.0,32.5,32.5,risky,True,380.0,-3,neutral,rational_010,rational
47,7b8e74ce,risky,100.0,85.0,85.0,risky,True,480.0,1,neutral,rational_010,rational
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,490.0,2,neutral,rational_010,rational
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,460.0,-1,neutral,rational_010,rational
50,11a749e7,risky,-20.0,40.0,40.0,risky,True,440.0,-2,neutral,rational_010,rational
51,951c249d,risky,-50.0,32.5,32.5,risky,True,390.0,-3,neutral,rational_010,rational
52,7b8e74ce,risky,100.0,85.0,85.0,risky,True,490.0,1,neutral,rational_010,rational
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,500.0,2,neutral,rational_010,rational
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,470.0,-1,neutral,rational_010,rational
55,11a749e7,risky,100.0,40.0,40.0,risky,True,570.0,1,neutral,rational_010,rational
56,951c249d,risky,-50.0,32.5,32.5,risky,True,520.0,-1,neutral,rational_010,rational
57,7b8e74ce,risky,100.0,85.0,85.0,risky,True,620.0,1,neutral,rational_010,rational
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,630.0,2,neutral,rational_010,rational
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,600.0,-1,neutral,rational_010,rational
0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1,neutral,rational_011,rational
1,951c249d,risky,500.0,32.5,32.5,risky,True,480.0,1,neutral,rational_011,rational
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,580.0,2,neutral,rational_011,rational
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,590.0,3,neutral,rational_011,rational
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,560.0,-1,neutral,rational_011,rational
5,11a749e7,risky,100.0,40.0,40.0,risky,True,660.0,1,neutral,rational_011,rational
6,951c249d,risky,-50.0,32.5,32.5,risky,True,610.0,-1,neutral,rational_011,rational
7,7b8e74ce,risky,100.0,85.0,85.0,risky,True,710.0,1,neutral,rational_011,rational
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,720.0,2,neutral,rational_011,rational
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,690.0,-1,neutral,rational_011,rational
10,11a749e7,risky,-20.0,40.0,40.0,risky,True,670.0,-2,neutral,rational_011,rational
11,951c249d,risky,-50.0,32.5,32.5,risky,True,620.0,-3,neutral,rational_011,rational
12,7b8e74ce,risky,100.0,85.0,85.0,risky,True,720.0,1,neutral,rational_011,rational
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,730.0,2,neutral,rational_011,rational
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,700.0,-1,neutral,rational_011,rational
15,11a749e7,risky,100.0,40.0,40.0,risky,True,800.0,1,neutral,rational_011,rational
16,951c249d,risky,500.0,32.5,32.5,risky,True,1300.0,2,neutral,rational_011,rational
17,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1400.0,3,neutral,rational_011,rational
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1410.0,4,neutral,rational_011,rational
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1380.0,-1,neutral,rational_011,rational
20,11a749e7,risky,100.0,40.0,40.0,risky,True,1480.0,1,neutral,rational_011,rational
21,951c249d,risky,-50.0,32.5,32.5,risky,True,1430.0,-1,neutral,rational_011,rational
22,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1530.0,1,neutral,rational_011,rational
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1540.0,2,neutral,rational_011,rational
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1510.0,-1,neutral,rational_011,rational
25,11a749e7,risky,100.0,40.0,40.0,risky,True,1610.0,1,neutral,rational_011,rational
26,951c249d,risky,500.0,32.5,32.5,risky,True,2110.0,2,neutral,rational_011,rational
27,7b8e74ce,risky,100.0,85.0,85.0,risky,True,2210.0,3,neutral,rational_011,rational
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2220.0,4,neutral,rational_011,rational
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2190.0,-1,neutral,rational_011,rational
30,11a749e7,risky,100.0,40.0,40.0,risky,True,2290.0,1,neutral,rational_011,rational
31,951c249d,risky,-50.0,32.5,32.5,risky,True,2240.0,-1,neutral,rational_011,rational
32,7b8e74ce,risky,100.0,85.0,85.0,risky,True,2340.0,1,neutral,rational_011,rational
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2350.0,2,neutral,rational_011,rational
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2320.0,-1,neutral,rational_011,rational
35,11a749e7,risky,-20.0,40.0,40.0,risky,True,2300.0,-2,neutral,rational_011,rational
36,951c249d,risky,500.0,32.5,32.5,risky,True,2800.0,1,neutral,rational_011,rational
37,7b8e74ce,risky,100.0,85.0,85.0,risky,True,2900.0,2,neutral,rational_011,rational
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2910.0,3,neutral,rational_011,rational
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2880.0,-1,neutral,rational_011,rational
40,11a749e7,risky,-20.0,40.0,40.0,risky,True,2860.0,-2,neutral,rational_011,rational
41,951c249d,risky,-50.0,32.5,32.5,risky,True,2810.0,-3,neutral,rational_011,rational
42,7b8e74ce,risky,100.0,85.0,85.0,risky,True,2910.0,1,neutral,rational_011,rational
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2920.0,2,neutral,rational_011,rational
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2890.0,-1,neutral,rational_011,rational
45,11a749e7,risky,100.0,40.0,40.0,risky,True,2990.0,1,neutral,rational_011,rational
46,951c249d,risky,-50.0,32.5,32.5,risky,True,2940.0,-1,neutral,rational_011,rational
47,7b8e74ce,risky,100.0,85.0,85.0,risky,True,3040.0,1,neutral,rational_011,rational
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,3050.0,2,neutral,rational_011,rational
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,3020.0,-1,neutral,rational_011,rational
50,11a749e7,risky,-20.0,40.0,40.0,risky,True,3000.0,-2,neutral,rational_011,rational
51,951c249d,risky,500.0,32.5,32.5,risky,True,3500.0,1,neutral,rational_011,rational
52,7b8e74ce,risky,100.0,85.0,85.0,risky,True,3600.0,2,neutral,rational_011,rational
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,3610.0,3,neutral,rational_011,rational
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,3580.0,-1,neutral,rational_011,rational
55,11a749e7,risky,100.0,40.0,40.0,risky,True,3680.0,1,neutral,rational_011,rational
56,951c249d,risky,-50.0,32.5,32.5,risky,True,3630.0,-1,neutral,rational_011,rational
57,7b8e74ce,risky,100.0,85.0,85.0,risky,True,3730.0,1,neutral,rational_011,rational
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,3740.0,2,neutral,rational_011,rational
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,3710.0,-1,neutral,rational_011,rational
0,11a749e7,risky,-20.0,40.0,40.0,risky,True,-20.0,-1,neutral,rational_012,rational
1,951c249d,risky,-50.0,32.5,32.5,risky,True,-70.0,-2,neutral,rational_012,rational
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,30.0,1,neutral,rational_012,rational
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,40.0,2,neutral,rational_012,rational
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,10.0,-1,neutral,rational_012,rational
5,11a749e7,risky,-20.0,40.0,40.0,risky,True,-10.0,-2,neutral,rational_012,rational
6,951c249d,risky,-50.0,32.5,32.5,risky,True,-60.0,-3,neutral,rational_012,rational
7,7b8e74ce,risky,100.0,85.0,85.0,risky,True,40.0,1,neutral,rational_012,rational
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,50.0,2,neutral,rational_012,rational
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,20.0,-1,neutral,rational_012,rational
10,11a749e7,risky,100.0,40.0,40.0,risky,True,120.0,1,neutral,rational_012,rational
11,951c249d,risky,-50.0,32.5,32.5,risky,True,70.0,-1,neutral,rational_012,rational
12,7b8e74ce,risky,100.0,85.0,85.0,risky,True,170.0,1,neutral,rational_012,rational
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,180.0,2,neutral,rational_012,rational
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,150.0,-1,neutral,rational_012,rational
15,11a749e7,risky,100.0,40.0,40.0,risky,True,250.0,1,neutral,rational_012,rational
16,951c249d,risky,-50.0,32.5,32.5,risky,True,200.0,-1,neutral,rational_012,rational
17,7b8e74ce,risky,100.0,85.0,85.0,risky,True,300.0,1,neutral,rational_012,rational
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,310.0,2,neutral,rational_012,rational
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,280.0,-1,neutral,rational_012,rational
20,11a749e7,risky,-20.0,40.0,40.0,risky,True,260.0,-2,neutral,rational_012,rational
21,951c249d,risky,-50.0,32.5,32.5,risky,True,210.0,-3,neutral,rational_012,rational
22,7b8e74ce,risky,100.0,85.0,85.0,risky,True,310.0,1,neutral,rational_012,rational
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,320.0,2,neutral,rational_012,rational
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,290.0,-1,neutral,rational_012,rational
25,11a749e7,risky,100.0,40.0,40.0,risky,True,390.0,1,neutral,rational_012,rational
26,951c249d,risky,-50.0,32.5,32.5,risky,True,340.0,-1,neutral,rational_012,rational
27,7b8e74ce,risky,100.0,85.0,85.0,risky,True,440.0,1,neutral,rational_012,rational
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,450.0,2,neutral,rational_012,rational
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,420.0,-1,neutral,rational_012,rational
30,11a749e7,risky,-20.0,40.0,40.0,risky,True,400.0,-2,neutral,rational_012,rational
31,951c249d,risky,500.0,32.5,32.5,risky,True,900.0,1,neutral,rational_012,rational
32,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1000.0,2,neutral,rational_012,rational
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1010.0,3,neutral,rational_012,rational
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,980.0,-1,neutral,rational_012,rational
35,11a749e7,risky,100.0,40.0,40.0,risky,True,1080.0,1,neutral,rational_012,rational
36,951c249d,risky,-50.0,32.5,32.5,risky,True,1030.0,-1,neutral,rational_012,rational
37,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1130.0,1,neutral,rational_012,rational
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1140.0,2,neutral,rational_012,rational
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1110.0,-1,neutral,rational_012,rational
40,11a749e7,risky,-20.0,40.0,40.0,risky,True,1090.0,-2,neutral,rational_012,rational
41,951c249d,risky,500.0,32.5,32.5,risky,True,1590.0,1,neutral,rational_012,rational
42,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1690.0,2,neutral,rational_012,rational
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1700.0,3,neutral,rational_012,rational
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1670.0,-1,neutral,rational_012,rational
45,11a749e7,risky,100.0,40.0,40.0,risky,True,1770.0,1,neutral,rational_012,rational
46,951c249d,risky,-50.0,32.5,32.5,risky,True,1720.0,-1,neutral,rational_012,rational
47,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1820.0,1,neutral,rational_012,rational
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1830.0,2,neutral,rational_012,rational
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1800.0,-1,neutral,rational_012,rational
50,11a749e7,risky,-20.0,40.0,40.0,risky,True,1780.0,-2,neutral,rational_012,rational
51,951c249d,risky,-50.0,32.5,32.5,risky,True,1730.0,-3,neutral,rational_012,rational
52,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1830.0,1,neutral,rational_012,rational
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1840.0,2,neutral,rational_012,rational
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1810.0,-1,neutral,rational_012,rational
55,11a749e7,risky,100.0,40.0,40.0,risky,True,1910.0,1,neutral,rational_012,rational
56,951c249d,risky,-50.0,32.5,32.5,risky,True,1860.0,-1,neutral,rational_012,rational
57,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1960.0,1,neutral,rational_012,rational
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1970.0,2,neutral,rational_012,rational
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1940.0,-1,neutral,rational_012,rational
0,11a749e7,risky,100.0,40.0,40.0,risky,True,100.0,1,neutral,rational_013,rational
1,951c249d,risky,-50.0,32.5,32.5,risky,True,50.0,-1,neutral,rational_013,rational
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,150.0,1,neutral,rational_013,rational
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,160.0,2,neutral,rational_013,rational
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,130.0,-1,neutral,rational_013,rational
5,11a749e7,risky,-20.0,40.0,40.0,risky,True,110.0,-2,neutral,rational_013,rational
6,951c249d,risky,500.0,32.5,32.5,risky,True,610.0,1,neutral,rational_013,rational
7,7b8e74ce,risky,100.0,85.0,85.0,risky,True,710.0,2,neutral,rational_013,rational
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,720.0,3,neutral,rational_013,rational
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,690.0,-1,neutral,rational_013,rational
10,11a749e7,risky,-20.0,40.0,40.0,risky,True,670.0,-2,neutral,rational_013,rational
11,951c249d,risky,-50.0,32.5,32.5,risky,True,620.0,-3,neutral,rational_013,rational
12,7b8e74ce,risky,100.0,85.0,85.0,risky,True,720.0,1,neutral,rational_013,rational
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,730.0,2,neutral,rational_013,rational
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,700.0,-1,neutral,rational_013,rational
15,11a749e7,risky,100.0,40.0,40.0,risky,True,800.0,1,neutral,rational_013,rational
16,951c249d,risky,-50.0,32.5,32.5,risky,True,750.0,-1,neutral,rational_013,rational
17,7b8e74ce,risky,100.0,85.0,85.0,risky,True,850.0,1,neutral,rational_013,rational
18,31fe3aa2,safe,10.0,10.0,10.0,safe,True,860.0,2,neutral,rational_013,rational
19,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,830.0,-1,neutral,rational_013,rational
20,11a749e7,risky,-20.0,40.0,40.0,risky,True,810.0,-2,neutral,rational_013,rational
21,951c249d,risky,-50.0,32.5,32.5,risky,True,760.0,-3,neutral,rational_013,rational
22,7b8e74ce,risky,100.0,85.0,85.0,risky,True,860.0,1,neutral,rational_013,rational
23,31fe3aa2,safe,10.0,10.0,10.0,safe,True,870.0,2,neutral,rational_013,rational
24,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,840.0,-1,neutral,rational_013,rational
25,11a749e7,risky,-20.0,40.0,40.0,risky,True,820.0,-2,neutral,rational_013,rational
26,951c249d,risky,-50.0,32.5,32.5,risky,True,770.0,-3,neutral,rational_013,rational
27,7b8e74ce,risky,100.0,85.0,85.0,risky,True,870.0,1,neutral,rational_013,rational
28,31fe3aa2,safe,10.0,10.0,10.0,safe,True,880.0,2,neutral,rational_013,rational
29,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,850.0,-1,neutral,rational_013,rational
30,11a749e7,risky,100.0,40.0,40.0,risky,True,950.0,1,neutral,rational_013,rational
31,951c249d,risky,-50.0,32.5,32.5,risky,True,900.0,-1,neutral,rational_013,rational
32,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1000.0,1,neutral,rational_013,rational
33,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1010.0,2,neutral,rational_013,rational
34,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,980.0,-1,neutral,rational_013,rational
35,11a749e7,risky,100.0,40.0,40.0,risky,True,1080.0,1,neutral,rational_013,rational
36,951c249d,risky,500.0,32.5,32.5,risky,True,1580.0,2,neutral,rational_013,rational
37,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1680.0,3,neutral,rational_013,rational
38,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1690.0,4,neutral,rational_013,rational
39,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1660.0,-1,neutral,rational_013,rational
40,11a749e7,risky,100.0,40.0,40.0,risky,True,1760.0,1,neutral,rational_013,rational
41,951c249d,risky,-50.0,32.5,32.5,risky,True,1710.0,-1,neutral,rational_013,rational
42,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1810.0,1,neutral,rational_013,rational
43,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1820.0,2,neutral,rational_013,rational
44,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1790.0,-1,neutral,rational_013,rational
45,11a749e7,risky,-20.0,40.0,40.0,risky,True,1770.0,-2,neutral,rational_013,rational
46,951c249d,risky,-50.0,32.5,32.5,risky,True,1720.0,-3,neutral,rational_013,rational
47,7b8e74ce,risky,100.0,85.0,85.0,risky,True,1820.0,1,neutral,rational_013,rational
48,31fe3aa2,safe,10.0,10.0,10.0,safe,True,1830.0,2,neutral,rational_013,rational
49,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,1800.0,-1,neutral,rational_013,rational
50,11a749e7,risky,-20.0,40.0,40.0,risky,True,1780.0,-2,neutral,rational_013,rational
51,951c249d,risky,500.0,32.5,32.5,risky,True,2280.0,1,neutral,rational_013,rational
52,7b8e74ce,risky,100.0,85.0,85.0,risky,True,2380.0,2,neutral,rational_013,rational
53,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2390.0,3,neutral,rational_013,rational
54,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2360.0,-1,neutral,rational_013,rational
55,11a749e7,risky,100.0,40.0,40.0,risky,True,2460.0,1,neutral,rational_013,rational
56,951c249d,risky,-50.0,32.5,32.5,risky,True,2410.0,-1,neutral,rational_013,rational
57,7b8e74ce,risky,100.0,85.0,85.0,risky,True,2510.0,1,neutral,rational_013,rational
58,31fe3aa2,safe,10.0,10.0,10.0,safe,True,2520.0,2,neutral,rational_013,rational
59,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,2490.0,-1,neutral,rational_013,rational
0,11a749e7,risky,100.0,40.0,40.0,risky,True,100.0,1,neutral,rational_014,rational
1,951c249d,risky,-50.0,32.5,32.5,risky,True,50.0,-1,neutral,rational_014,rational
2,7b8e74ce,risky,100.0,85.0,85.0,risky,True,150.0,1,neutral,rational_014,rational
3,31fe3aa2,safe,10.0,10.0,10.0,safe,True,160.0,2,neutral,rational_014,rational
4,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,130.0,-1,neutral,rational_014,rational
5,11a749e7,risky,-20.0,40.0,40.0,risky,True,110.0,-2,neutral,rational_014,rational
6,951c249d,risky,-50.0,32.5,32.5,risky,True,60.0,-3,neutral,rational_014,rational
7,7b8e74ce,risky,100.0,85.0,85.0,risky,True,160.0,1,neutral,rational_014,rational
8,31fe3aa2,safe,10.0,10.0,10.0,safe,True,170.0,2,neutral,rational_014,rational
9,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,140.0,-1,neutral,rational_014,rational
10,11a749e7,risky,-20.0,40.0,40.0,risky,True,120.0,-2,neutral,rational_014,rational
11,951c249d,risky,-50.0,32.5,32.5,risky,True,70.0,-3,neutral,rational_014,rational
12,7b8e74ce,risky,100.0,85.0,85.0,risky,True,170.0,1,neutral,rational_014,rational
13,31fe3aa2,safe,10.0,10.0,10.0,safe,True,180.0,2,neutral,rational_014,rational
14,e5e871d4,safe,-30.0,-30.0,-30.0,safe,True,150.0,-1,neutral,rational_014,rational
15,11a749e7,risky,100.0,40.0,40.0,risky,True,250.0,1,neutral,rational_014,rational
16,951c249d,risky,-50.0,32.5,32.5,risky,True,200.0,-1,neutral,rational_014,rational
